"","ID","ApplNo.x","ProductNo.x","Form","Strength","ReferenceDrug","DrugName","ActiveIngredient","ReferenceStandard","MarketingStatusID","ApplNo.y","ProductNo.y","MarketingStatusDescription"
"183","16679_1",16679,1,"INJECTABLE;INJECTION","20MG/100ML;5GM/100ML;30MG/100ML;600MG/100ML;310MG/100ML",0,"LACTATED RINGER'S AND DEXTROSE 5% IN PLASTIC CONTAINER","CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","0",1,16679,1,"Prescription"
"184","16682_1",16682,1,"INJECTABLE;INJECTION","20MG/100ML;30MG/100ML;600MG/100ML;310MG/100ML",1,"LACTATED RINGER'S IN PLASTIC CONTAINER","CALCIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","1",1,16682,1,"Prescription"
"185","16693_1",16693,1,"INJECTABLE;INJECTION","33MG/100ML;30MG/100ML;860MG/100ML",0,"RINGER'S IN PLASTIC CONTAINER","CALCIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE","0",1,16693,1,"Prescription"
"186","16734_1",16734,1,"LIQUID;IRRIGATION","100%",1,"STERILE WATER IN PLASTIC CONTAINER","STERILE WATER FOR IRRIGATION","0",1,16734,1,"Prescription"
"187","16741_1",16741,1,"SOLUTION;IRRIGATION","3.3GM/100ML",0,"SORBITOL 3.3% IN PLASTIC CONTAINER","SORBITOL","0",1,16741,1,"Prescription"
"188","16750_1",16750,1,"INJECTABLE;INJECTION","0.25MG/VIAL",1,"CORTROSYN","COSYNTROPIN","1",1,16750,1,"Prescription"
"189","16763_1",16763,1,"CREAM;TOPICAL","EQ 85MG BASE/GM",1,"SULFAMYLON","MAFENIDE ACETATE","1",1,16763,1,"Prescription"
"190","16784_1",16784,1,"SOLUTION;IRRIGATION","1.5GM/100ML",0,"GLYCINE 1.5% IN PLASTIC CONTAINER","GLYCINE","0",1,16784,1,"Prescription"
"191","16785_1",16785,1,"CAPSULE;ORAL","EQ 50MG BASE",1,"MATULANE","PROCARBAZINE HYDROCHLORIDE","1",1,16785,1,"Prescription"
"192","16796_1",16796,1,"INJECTABLE;INJECTION","2.5MG/ML",1,"INAPSINE","DROPERIDOL","1",1,16796,1,"Prescription"
"193","16812_1",16812,1,"INJECTABLE;INJECTION","EQ 10MG BASE/ML",1,"KETALAR","KETAMINE HYDROCHLORIDE","1",1,16812,1,"Prescription"
"194","16822_3",16822,3,"INJECTABLE;INJECTION","3%;54MG/100ML;40MG/100ML;150MG/100ML;200MG/100ML;120MG/100ML",0,"FREAMINE III 3% W/ ELECTROLYTES","AMINO ACIDS; MAGNESIUM ACETATE; PHOSPHORIC ACID; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE","0",1,16822,3,"Prescription"
"195","16822_4",16822,4,"INJECTABLE;INJECTION","8.5% (8.5GM/100ML)",0,"FREAMINE III 8.5%","AMINO ACIDS","0",1,16822,4,"Prescription"
"196","16822_7",16822,7,"INJECTABLE;INJECTION","8.5%;110MG/100ML;230MG/100ML;10MG/100ML;440MG/100ML;690MG/100ML",0,"FREAMINE III 8.5% W/ ELECTROLYTES","AMINO ACIDS; MAGNESIUM ACETATE; PHOSPHORIC ACID; POTASSIUM ACETATE; POTASSIUM CHLORIDE; SODIUM ACETATE","0",1,16822,7,"Prescription"
"197","16831_1",16831,1,"SOLUTION;TOPICAL","2%",1,"EFUDEX","FLUOROURACIL","1",1,16831,1,"Prescription"
"198","16851_2",16851,2,"SUSPENSION/DROPS;OPHTHALMIC","0.1%",1,"FML","FLUOROMETHOLONE","1",1,16851,2,"Prescription"
"199","16885_1",16885,1,"TABLET;ORAL","500MG",1,"LYSODREN","MITOTANE","1",1,16885,1,"Prescription"
"200","16909_2",16909,2,"OINTMENT;TOPICAL","0.05%",1,"LIDEX","FLUOCINONIDE","0",1,16909,2,"Prescription"
"201","16931_1",16931,1,"INJECTABLE;INJECTION","10GM/100ML",1,"R-GENE 10","ARGININE HYDROCHLORIDE","1",1,16931,1,"Prescription"
"202","16964_1",16964,1,"INJECTABLE;INJECTION","0.25%",1,"MARCAINE HYDROCHLORIDE","BUPIVACAINE HYDROCHLORIDE","1",1,16964,1,"Prescription"
"203","16964_10",16964,10,"INJECTABLE;INJECTION","0.75%;0.0091MG/ML",1,"MARCAINE HYDROCHLORIDE W/ EPINEPHRINE PRESERVATIVE FREE","BUPIVACAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE","1",1,16964,10,"Prescription"
"204","16968_1",16968,1,"SOLUTION;INTRAOCULAR","0.01%",1,"MIOSTAT","CARBACHOL","1",1,16968,1,"Prescription"
"205","17001_1",17001,1,"CAPSULE;ORAL","250MG",1,"ANCOBON","FLUCYTOSINE","0",1,17001,1,"Prescription"
"206","17010_1",17010,1,"CREAM;TOPICAL","0.05%",1,"DESONIDE","DESONIDE","1",1,17010,1,"Prescription"
"207","17011_1",17011,1,"SUSPENSION/DROPS;OPHTHALMIC","1%",1,"PRED FORTE","PREDNISOLONE ACETATE","1",1,17011,1,"Prescription"
"208","17016_6",17016,6,"INJECTABLE;INJECTION","5,000 UNITS/VIAL",0,"CHORIONIC GONADOTROPIN","GONADOTROPIN, CHORIONIC","0",1,17016,6,"Prescription"
"209","17029_1",17029,1,"INJECTABLE;INJECTION","1,000 UNITS/ML",1,"HEPARIN SODIUM","HEPARIN SODIUM","1",1,17029,1,"Prescription"
"210","17058_1",17058,1,"TABLET, FOR SUSPENSION;ORAL","40MG",1,"METHADONE HYDROCHLORIDE","METHADONE HYDROCHLORIDE","1",1,17058,1,"Prescription"
"211","17060_1",17060,1,"TABLET;ORAL-28","0.35MG",1,"NOR-QD","NORETHINDRONE","1",1,17060,1,"Prescription"
"212","17078_1",17078,1,"CAPSULE, EXTENDED RELEASE;ORAL","5MG",1,"DEXEDRINE","DEXTROAMPHETAMINE SULFATE","0",1,17078,1,"Prescription"
"213","17105_7",17105,7,"TABLET;ORAL","7.5MG",1,"TRANXENE","CLORAZEPATE DIPOTASSIUM","0",1,17105,7,"Prescription"
"214","17106_1",17106,1,"SOLUTION;INTRAMUSCULAR","EQ 2MG SULFATE/0.7ML",1,"ATROPEN","ATROPINE","1",1,17106,1,"Prescription"
"215","17243_3",17243,3,"SOLUTION;INTRAVENOUS","1-19 CI/GENERATOR",1,"ULTRA-TECHNEKOW FM","TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR","1",1,17243,3,"Prescription"
"216","17279_1",17279,1,"INJECTABLE;INJECTION","250-300uCi/ML",0,"GLOFIL-125","IOTHALAMATE SODIUM I-125","0",1,17279,1,"Prescription"
"217","17284_1",17284,1,"GAS;INHALATION","10mCi/VIAL",0,"XENON XE 133","XENON XE-133","0",1,17284,1,"Prescription"
"218","17340_1",17340,1,"CREAM;TOPICAL","0.1%",1,"RETIN-A","TRETINOIN","1",1,17340,1,"Prescription"
"219","17351_1",17351,1,"AEROSOL, METERED;RECTAL","10%",1,"CORTIFOAM","HYDROCORTISONE ACETATE","1",1,17351,1,"Prescription"
"220","17362_2",17362,2,"INJECTABLE;INJECTION","50MG/ML",1,"PROGESTERONE","PROGESTERONE","1",1,17362,2,"Prescription"
"221","17376_1",17376,1,"TABLET;ORAL","400MG;80MG",0,"SEPTRA","SULFAMETHOXAZOLE; TRIMETHOPRIM","0",1,17376,1,"Prescription"
"222","17378_1",17378,1,"INJECTABLE;INJECTION","30MG/100ML;37MG/100ML;368MG/100ML;526MG/100ML;502MG/100ML",1,"PLASMA-LYTE 148 IN WATER IN PLASTIC CONTAINER","MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM GLUCONATE","1",1,17378,1,"Prescription"
"223","17381_1",17381,1,"CREAM;TOPICAL","1%",1,"SILVADENE","SILVER SULFADIAZINE","1",1,17381,1,"Prescription"
"224","17422_1",17422,1,"INJECTABLE;INJECTION","100MG/VIAL",1,"BICNU","CARMUSTINE","1",1,17422,1,"Prescription"
"225","17433_1",17433,1,"SPONGE;TOPICAL","480MG",1,"PRE-OP","HEXACHLOROPHENE","1",1,17433,1,"Prescription"
"226","17441_1",17441,1,"INJECTABLE;INJECTION","EQ 100MG IRON/2ML (EQ 50MG IRON/ML)",1,"INFED","FERRIC OXYHYDROXIDE","1",1,17441,1,"Prescription"
"227","17442_1",17442,1,"CAPSULE;ORAL","EQ 5MG BASE",1,"MINIPRESS","PRAZOSIN HYDROCHLORIDE","0",1,17442,1,"Prescription"
"228","17443_1",17443,1,"CAPSULE;ORAL","25MG",1,"DANTRIUM","DANTROLENE SODIUM","0",1,17443,1,"Prescription"
"229","17447_1",17447,1,"CAPSULE;ORAL","EQ 100MG BASE",1,"NORPACE","DISOPYRAMIDE PHOSPHATE","0",1,17447,1,"Prescription"
"230","17450_2",17450,2,"CREAM;VAGINAL","2%",1,"MONISTAT 7","MICONAZOLE NITRATE","1",2,17450,2,"Over-the-counter"
"231","17453_1",17453,1,"SUSPENSION;ORAL","50MG/ML",1,"PROGLYCEM","DIAZOXIDE","1",1,17453,1,"Prescription"
"232","17478_1",17478,1,"INJECTABLE;INJECTION","2mCi/ML",0,"GALLIUM CITRATE GA 67","GALLIUM CITRATE GA-67","0",1,17478,1,"Prescription"
"233","17484_1",17484,1,"INJECTABLE;INJECTION","5GM/100ML;31MG/100ML;141MG/100ML;20MG/100ML;12MG/100ML;260MG/100ML",0,"DEXTROSE 5% AND ELECTROLYTE NO. 48 IN PLASTIC CONTAINER","DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, MONOBASIC; SODIUM CHLORIDE; SODIUM LACTATE","0",1,17484,1,"Prescription"
"234","17512_12",17512,12,"SOLUTION;INTRAPERITONEAL","18.3MG/100ML;1.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML",1,"DIANEAL LOW CALCIUM W/DEXTROSE 1.5% IN PLASTIC CONTAINER","CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","0",1,17512,12,"Prescription"
"235","17530_1",17530,1,"INJECTABLE;INJECTION","100MG/ML",1,"TIGAN","TRIMETHOBENZAMIDE HYDROCHLORIDE","1",1,17530,1,"Prescription"
"236","17532_1",17532,1,"TABLET;ORAL","1.25MG",1,"DIABETA","GLYBURIDE","0",1,17532,1,"Prescription"
"237","17533_1",17533,1,"TABLET;ORAL","0.5MG",1,"KLONOPIN","CLONAZEPAM","0",1,17533,1,"Prescription"
"238","17538_1",17538,1,"INJECTABLE;INJECTION","N/A",0,"TECHNESCAN PYP KIT","TECHNETIUM TC-99M PYROPHOSPHATE KIT","0",1,17538,1,"Prescription"
"239","17555_1",17555,1,"TABLET;ORAL","10MG;100MG",1,"SINEMET","CARBIDOPA; LEVODOPA","0",1,17555,1,"Prescription"
"240","17556_1",17556,1,"CREAM;TOPICAL","0.1%",1,"HALOG","HALCINONIDE","1",1,17556,1,"Prescription"
"241","17563_1",17563,1,"GRANULE;ORAL","5GM/PACKET",1,"FLAVORED COLESTID","COLESTIPOL HYDROCHLORIDE","0",1,17563,1,"Prescription"
"242","17581_4",17581,4,"TABLET;ORAL","500MG",1,"NAPROSYN","NAPROXEN","1",1,17581,4,"Prescription"
"243","17584_1",17584,1,"INJECTABLE;INJECTION","2%",0,"LIDOCAINE HYDROCHLORIDE PRESERVATIVE FREE","LIDOCAINE HYDROCHLORIDE","0",1,17584,1,"Prescription"
"244","17588_1",17588,1,"CAPSULE;ORAL","10MG",1,"GLEOSTINE","LOMUSTINE","0",1,17588,1,"Prescription"
"245","17604_3",17604,3,"CAPSULE;ORAL","EQ 200MG BASE",1,"NALFON","FENOPROFEN CALCIUM","0",1,17604,3,"Prescription"
"246","17609_1",17609,1,"INJECTABLE;INJECTION","5GM/100ML;30MG/100ML;37MG/100ML;222MG/100ML;526MG/100ML;502MG/100ML",0,"NORMOSOL-R AND DEXTROSE 5% IN PLASTIC CONTAINER","DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM GLUCONATE","0",1,17609,1,"Prescription"
"247","17610_1",17610,1,"INJECTABLE;INJECTION","5GM/100ML;21MG/100ML;128MG/100ML;234MG/100ML",0,"NORMOSOL-M AND DEXTROSE 5% IN PLASTIC CONTAINER","DEXTROSE; MAGNESIUM ACETATE; POTASSIUM ACETATE; SODIUM CHLORIDE","0",1,17610,1,"Prescription"
"248","17624_1",17624,1,"LIQUID;INHALATION","99.9%",1,"FORANE","ISOFLURANE","1",1,17624,1,"Prescription"
"249","17634_1",17634,1,"INJECTABLE;INJECTION","5GM/100ML;150MG/100ML",1,"DEXTROSE 5% AND POTASSIUM CHLORIDE 0.15% IN PLASTIC CONTAINER","DEXTROSE; POTASSIUM CHLORIDE","0",1,17634,1,"Prescription"
"250","17643_1",17643,1,"INJECTABLE;INJECTION","10%",1,"INTRALIPID 10%","SOYBEAN OIL","1",1,17643,1,"Prescription"
"251","17648_1",17648,1,"INJECTABLE;INJECTION","150MG/100ML;900MG/100ML",1,"POTASSIUM CHLORIDE 0.15% IN SODIUM CHLORIDE 0.9%","POTASSIUM CHLORIDE; SODIUM CHLORIDE","1",1,17648,1,"Prescription"
"252","17697_1",17697,1,"INJECTABLE;INJECTION","0.005MG/VIAL",1,"KINEVAC","SINCALIDE","1",1,17697,1,"Prescription"
"253","17707_1",17707,1,"INJECTABLE;INTRATHECAL","1mCi/ML",1,"MPI INDIUM DTPA IN 111","INDIUM IN-111 PENTETATE DISODIUM","1",1,17707,1,"Prescription"
"254","17744_2",17744,2,"TABLET;ORAL","0.025MG;1MG",1,"MOTOFEN","ATROPINE SULFATE; DIFENOXIN HYDROCHLORIDE","1",1,17744,2,"Prescription"
"255","17765_1",17765,1,"CREAM;TOPICAL","0.1%",1,"CLODERM","CLOCORTOLONE PIVALATE","1",1,17765,1,"Prescription"
"256","17768_1",17768,1,"SOLUTION;TOPICAL","4%",1,"HIBICLENS","CHLORHEXIDINE GLUCONATE","1",2,17768,1,"Over-the-counter"
"257","17788_1",17788,1,"SOLUTION;INTRAVESICAL","50%",1,"RIMSO-50","DIMETHYL SULFOXIDE","1",1,17788,1,"Prescription"
"258","17794_1",17794,1,"TABLET;ORAL","0.5MG",1,"ATIVAN","LORAZEPAM","0",1,17794,1,"Prescription"
"259","17806_1",17806,1,"INJECTABLE;INJECTION","1mCi/ML",1,"THALLOUS CHLORIDE TL 201","THALLOUS CHLORIDE TL-201","1",1,17806,1,"Prescription"
"260","17808_2",17808,2,"INJECTABLE;INJECTION","200 IU/ML",1,"MIACALCIN","CALCITONIN SALMON","1",1,17808,2,"Prescription"
"261","17812_1",17812,1,"CAPSULE;ORAL","300MG",1,"LITHIUM CARBONATE","LITHIUM CARBONATE","0",1,17812,1,"Prescription"
"262","17830_1",17830,1,"TABLET;ORAL","25MG",1,"LODOSYN","CARBIDOPA","1",1,17830,1,"Prescription"
"263","17836_1",17836,1,"INJECTABLE;INJECTION","500uCi/0.5ML",0,"JEANATOPE","ALBUMIN IODINATED I-125 SERUM","0",1,17836,1,"Prescription"
"264","17837_1",17837,1,"INJECTABLE;INJECTION","0.5mCi/VIAL",0,"MEGATOPE","ALBUMIN IODINATED I-131 SERUM","0",1,17837,1,"Prescription"
"265","17849_1",17849,1,"TABLET;ORAL","2.5MG",1,"BRETHINE","TERBUTALINE SULFATE","0",1,17849,1,"Prescription"
"266","17854_1",17854,1,"TABLET;ORAL","EQ 10MG BASE",1,"REGLAN","METOCLOPRAMIDE HYDROCHLORIDE","1",1,17854,1,"Prescription"
"267","17858_1",17858,1,"SOLUTION;INJECTION, ORAL","N/A",1,"AN-SULFUR COLLOID","TECHNETIUM TC-99M SULFUR COLLOID KIT","1",1,17858,1,"Prescription"
"268","17871_1",17871,1,"CAPSULE;ORAL","250MG",1,"DEMSER","METYROSINE","1",1,17871,1,"Prescription"
"269","17874_1",17874,1,"SYSTEM;TRANSDERMAL","1MG/72HR",1,"TRANSDERM SCOP","SCOPOLAMINE","1",1,17874,1,"Prescription"
"270","17881_1",17881,1,"INJECTABLE;INJECTION","N/A",0,"TECHNETIUM TC 99M ALBUMIN AGGREGATED KIT","TECHNETIUM TC-99M ALBUMIN AGGREGATED KIT","0",1,17881,1,"Prescription"
"271","17892_1",17892,1,"TABLET;ORAL","0.25MG",1,"HALCION","TRIAZOLAM","1",1,17892,1,"Prescription"
"272","17948_1",17948,1,"TABLET;ORAL","0.035MG;0.5MG;75MG",0,"NORMINEST FE","ETHINYL ESTRADIOL;NORETHINDRONE; FERROUS FUMARATE","0",1,17948,1,"Prescription"
"273","17962_1",17962,1,"TABLET;ORAL","EQ 2.5MG BASE",1,"PARLODEL","BROMOCRIPTINE MESYLATE","0",1,17962,1,"Prescription"
"274","17963_1",17963,1,"TABLET;ORAL","50MG",1,"LOPRESSOR","METOPROLOL TARTRATE","0",1,17963,1,"Prescription"
"275","17989_1",17989,1,"INJECTABLE;INJECTION","EQ 0.25MG BASE/ML",1,"HEMABATE","CARBOPROST TROMETHAMINE","1",1,17989,1,"Prescription"
"276","18008_10",18008,10,"INJECTABLE;INJECTION","5GM/100ML;300MG/100ML;450MG/100ML",0,"DEXTROSE 5%, SODIUM CHLORIDE 0.45% AND POTASSIUM CHLORIDE 20MEQ (K) IN PLASTIC CONTAINER","DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE","0",1,18008,10,"Prescription"
"277","18013_1",18013,1,"CAPSULE;ORAL","EQ 10MG BASE",1,"PAMELOR","NORTRIPTYLINE HYDROCHLORIDE","0",1,18013,1,"Prescription"
"278","18035_2",18035,2,"INJECTABLE;INJECTION","N/A",1,"DRAXIMAGE MDP-25","TECHNETIUM TC-99M MEDRONATE","1",1,18035,2,"Prescription"
"279","18044_1",18044,1,"CAPSULE;ORAL","0.25MCG",1,"ROCALTROL","CALCITRIOL","0",1,18044,1,"Prescription"
"280","18045_1",18045,1,"CAPSULE;ORAL","EQ 140MG PHOSPHATE",1,"EMCYT","ESTRAMUSTINE PHOSPHATE SODIUM","1",1,18045,1,"Prescription"
"281","18057_4",18057,4,"INJECTABLE;INJECTION","1MG/ML",1,"CISPLATIN","CISPLATIN","0",1,18057,4,"Prescription"
"282","18060_1",18060,1,"SUPPOSITORY;RECTAL","120MG",0,"ACEPHEN","ACETAMINOPHEN","0",2,18060,1,"Over-the-counter"
"283","18063_1",18063,1,"TABLET;ORAL","40MG",1,"CORGARD","NADOLOL","0",1,18063,1,"Prescription"
"284","18066_1",18066,1,"TABLET;ORAL","25MG",1,"UNISOM","DOXYLAMINE SUCCINATE","1",2,18066,1,"Over-the-counter"
"285","18074_1",18074,1,"CAPSULE, EXTENDED RELEASE;ORAL","105MG",1,"PHENDIMETRAZINE TARTRATE","PHENDIMETRAZINE TARTRATE","1",1,18074,1,"Prescription"
"286","18086_1",18086,1,"SOLUTION/DROPS;OPHTHALMIC","EQ 0.25% BASE",1,"TIMOPTIC","TIMOLOL MALEATE","0",1,18086,1,"Prescription"
"287","18107_1",18107,1,"INJECTABLE;INJECTION","N/A",0,"TECHNETIUM TC-99M MEDRONATE KIT","TECHNETIUM TC-99M MEDRONATE KIT","0",1,18107,1,"Prescription"
"288","18132_1",18132,1,"INJECTABLE;INJECTION","40MG/ML",1,"DOPAMINE HYDROCHLORIDE","DOPAMINE HYDROCHLORIDE","1",1,18132,1,"Prescription"
"289","18147_2",18147,2,"CAPSULE;ORAL","10MG",1,"FELDENE","PIROXICAM","0",1,18147,2,"Prescription"
"290","18163_1",18163,1,"CAPSULE;ORAL","15MG",1,"RESTORIL","TEMAZEPAM","0",1,18163,1,"Prescription"
"291","18164_3",18164,3,"TABLET;ORAL","EQ 500MG BASE",1,"ANAPROX DS","NAPROXEN SODIUM","1",1,18164,3,"Prescription"
"292","18181_2",18181,2,"Solution; Topical","1%",0,"MYCELEX","CLOTRIMAZOLE","",2,18181,2,"Over-the-counter"
"293","18200_1",18200,1,"TABLET;ORAL","5MG",1,"MIDAMOR","AMILORIDE HYDROCHLORIDE","0",1,18200,1,"Prescription"
"294","18206_1",18206,1,"TABLET;ORAL","0.03MG,0.3MG;75MG",0,"LO/OVRAL FE","ETHINYL ESTRADIOL; LEVONORGESTREL; FERROUS FUMARATE","0",1,18206,1,"Prescription"
"295","18225_1",18225,1,"TABLET;ORAL","1MG",1,"BUMEX","BUMETANIDE","0",1,18225,1,"Prescription"
"296","18227_1",18227,1,"INJECTABLE;INJECTION","2MG/ML",1,"AMIDATE","ETOMIDATE","1",1,18227,1,"Prescription"
"297","18233_1",18233,1,"LIQUID;N/A","100%",1,"STERILE WATER FOR INJECTION IN PLASTIC CONTAINER","STERILE WATER FOR INJECTION","1",1,18233,1,"Prescription"
"298","18240_1",18240,1,"TABLET;ORAL","50MG",1,"TENORMIN","ATENOLOL","0",1,18240,1,"Prescription"
"299","18243_1",18243,1,"INJECTABLE;INJECTION","10USP UNITS/ML (10USP UNITS/ML)",1,"OXYTOCIN","OXYTOCIN","1",1,18243,1,"Prescription"
"300","18276_1",18276,1,"TABLET;ORAL","0.25MG",1,"XANAX","ALPRAZOLAM","0",1,18276,1,"Prescription"
"301","18279_1",18279,1,"TABLET, EXTENDED RELEASE;ORAL","10MEQ",1,"K-TAB","POTASSIUM CHLORIDE","0",1,18279,1,"Prescription"
"302","18299_1",18299,1,"SOLUTION/DROPS;OPHTHALMIC","1%",1,"VIROPTIC","TRIFLURIDINE","1",1,18299,1,"Prescription"
"303","18303_1",18303,1,"TABLET;ORAL","25MG;50MG",1,"LOPRESSOR HCT","HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE","0",1,18303,1,"Prescription"
"304","18316_1",18316,1,"SOLUTION;IRRIGATION","540MG/100ML;2.7GM/100ML",1,"SORBITOL-MANNITOL IN PLASTIC CONTAINER","MANNITOL; SORBITOL","1",1,18316,1,"Prescription"
"305","18321_1",18321,1,"INJECTABLE;INJECTION","N/A",1,"TECHNESCAN","TECHNETIUM TC-99M OXIDRONATE KIT","1",1,18321,1,"Prescription"
"306","18332_1",18332,1,"SUSPENSION;ORAL","25MG/5ML",1,"INDOCIN","INDOMETHACIN","1",1,18332,1,"Prescription"
"307","18333_1",18333,1,"TABLET;ORAL","1GM",1,"CARAFATE","SUCRALFATE","1",1,18333,1,"Prescription"
"308","18336_1",18336,1,"SOLUTION;IRRIGATION","20MG/100ML;40MG/100ML;6.25MG/100ML;800MG/100ML;8.75MG/100ML",0,"TIS-U-SOL IN PLASTIC CONTAINER","MAGNESIUM SULFATE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, MONOBASIC; SODIUM CHLORIDE; SODIUM PHOSPHATE","0",1,18336,1,"Prescription"
"309","18401_1",18401,1,"INJECTABLE;INJECTION","EQ 0.3MG BASE/ML",1,"BUPRENEX","BUPRENORPHINE HYDROCHLORIDE","1",1,18401,1,"Prescription"
"310","18422_3",18422,3,"TABLET;ORAL","600MG",1,"LOPID","GEMFIBROZIL","1",1,18422,3,"Prescription"
"311","18469_1",18469,1,"SOLUTION;IRRIGATION","0.154MG/ML;0.92MG/ML;0.184MG/ML;0.2MG/ML;0.38MG/ML;2.1MG/ML;7.14MG/ML;0.42MG/ML",1,"BSS PLUS","CALCIUM CHLORIDE; DEXTROSE; GLUTATHIONE DISULFIDE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; SODIUM PHOSPHATE","1",1,18469,1,"Prescription"
"312","18482_1",18482,1,"CAPSULE;ORAL","10MG",1,"PROCARDIA","NIFEDIPINE","1",1,18482,1,"Prescription"
"313","18484_1",18484,1,"INJECTABLE;INJECTION","0.5MG/ML",1,"PROSTIN VR PEDIATRIC","ALPROSTADIL","1",1,18484,1,"Prescription"
"314","18511_1",18511,1,"INJECTABLE;INJECTION","N/A",1,"DRAXIMAGE DTPA","TECHNETIUM TC-99M PENTETATE KIT","1",1,18511,1,"Prescription"
"315","18514_1",18514,1,"CREAM;TOPICAL","0.1%",1,"LOCOID","HYDROCORTISONE BUTYRATE","1",1,18514,1,"Prescription"
"316","18553_1",18553,1,"CAPSULE, EXTENDED RELEASE;ORAL","160MG",1,"INDERAL LA","PROPRANOLOL HYDROCHLORIDE","1",1,18553,1,"Prescription"
"317","18565_1",18565,1,"INJECTABLE;INJECTION","0.5MG/ML",1,"DURAMORPH PF","MORPHINE SULFATE","1",1,18565,1,"Prescription"
"318","18582_1",18582,1,"INJECTABLE;INJECTION","3%;26MG/100ML;3GM/100ML;54MG/100ML;41MG/100ML;150MG/100ML;200MG/100ML;120MG/100ML",0,"PROCALAMINE","AMINO ACIDS; CALCIUM ACETATE; GLYCERIN; MAGNESIUM ACETATE; PHOSPHORIC ACID; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE","0",1,18582,1,"Prescription"
"319","18594_1",18594,1,"OINTMENT;TOPICAL","0.05%",1,"TOPICORT","DESOXIMETASONE","1",1,18594,1,"Prescription"
"320","18602_1",18602,1,"TABLET;ORAL","30MG",1,"CARDIZEM","DILTIAZEM HYDROCHLORIDE","0",1,18602,1,"Prescription"
"321","18604_1",18604,1,"OINTMENT;TOPICAL","5%",1,"ZOVIRAX","ACYCLOVIR","1",1,18604,1,"Prescription"
"322","18608_1",18608,1,"SOLUTION;PERFUSION, CARDIAC","17.6MG/100ML;325.3MG/100ML;119.3MG/100ML;643MG/100ML",1,"PLEGISOL IN PLASTIC CONTAINER","CALCIUM CHLORIDE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE","1",1,18608,1,"Prescription"
"323","18612_2",18612,2,"GUM, CHEWING;BUCCAL","EQ 2MG BASE",1,"NICORETTE","NICOTINE POLACRILEX","0",2,18612,2,"Over-the-counter"
"324","18634_1",18634,1,"SOLUTION/DROPS;OPHTHALMIC","5%",1,"BETADINE","POVIDONE-IODINE","1",1,18634,1,"Prescription"
"325","18642_1",18642,1,"CREAM;TOPICAL","EQ 0.1% BASE",0,"BETA-VAL","BETAMETHASONE VALERATE","0",1,18642,1,"Prescription"
"326","18651_1",18651,1,"CAPSULE;ORAL","2.5MG",1,"MARINOL","DRONABINOL","0",1,18651,1,"Prescription"
"327","18658_1",18658,1,"SUSPENSION, EXTENDED RELEASE;ORAL","EQ 30MG HYDROBROMIDE/5ML",1,"DELSYM","DEXTROMETHORPHAN POLISTIREX","1",2,18658,1,"Over-the-counter"
"328","18664_1",18664,1,"TABLET;ORAL","130MG",1,"IOSAT","POTASSIUM IODIDE","1",2,18664,1,"Over-the-counter"
"329","18671_1",18671,1,"CAPSULE;ORAL","100uCi",1,"SODIUM IODIDE I 123","SODIUM IODIDE I-123","1",1,18671,1,"Prescription"
"330","18677_1",18677,1,"CAPSULE;ORAL","1MG",1,"CESAMET","NABILONE","1",1,18677,1,"Prescription"
"331","18679_1",18679,1,"TABLET;ORAL","100MG",1,"TRIMETHOPRIM","TRIMETHOPRIM","1",1,18679,1,"Prescription"
"332","18680_1",18680,1,"INTRAUTERINE DEVICE;INTRAUTERINE","309MG/COPPER",1,"PARAGARD T 380A","COPPER","1",1,18680,1,"Prescription"
"333","18689_1",18689,1,"CAPSULE;ORAL","3MG",1,"RIDAURA","AURANOFIN","1",1,18689,1,"Prescription"
"334","18701_1",18701,1,"INJECTABLE;INJECTION","EQ 50MG BASE/ML",1,"HALDOL","HALOPERIDOL DECANOATE","1",1,18701,1,"Prescription"
