"ingredients","concept_codes","concept_ids","latest_xml_id","latest_zip_id",
"Aspergillus niger var. niger allergenic extract, Candida albicans allergenic extract, Aspergillus terreus allergenic extract, Mucor plumbeus allergenic extract, Rhizopus arrhizus allergenic extract, corn smut allergenic extract, saccharomyces cerevisiae allergenic extract, Aspergillus fumigatus allergenic extract, Botrytis cinerea allergenic extract, Chaetomium globosum allergenic extract, Aureobasidium pullulans var. pullutans allergenic extract, Cochliobolus sativus allergenic extract, Epicoccum nigrum allergenic extract, wheat smut allergenic extract, Penicillium chrysogenum var. chrysogenum allergenic extract, Cladosporium cladosporioides extract, neurospora intermedia allergenic extract, Trichophyton mentagrophytes allergenic extract, Alternaria alternata allergenic extract, Acremonium strictum allergenic extract, Rhodotorula mucilaginosa allergenic extract, Stemphylium sarciniforme allergenic extract, Trichoderma harzianum allergenic extract, Trichothecium roseum allergenic extract, loose wheat smut allergenic extract, loose oat smut allergenic extract, Phoma glomerata allergenic extract, Aspergillus flavus allergenic extract, Curvularia inequalis allergenic extract, Eurotium herbariorum allergenic extract, Fusarium compactum allergenic extract, Geotrichum candidum allergenic extract, Puccinia graminis allergenic extract","1006297, 214355, 314324, 314415, 314443, 314488, 350141, 466192, 466195, 466197, 852102, 852398, 852466, 852797, 854130, 867198, 867274, 867357, 901845, 905070, 967529, 968130, 968197, 968426, 968437, 968475, 975996, 999384, 999438, 999450, 999457, 999463, 999487","40224210, 40161115, 19080274, 19080338, 19013225, 19013721, 19097209, 40161048, 40161103, 40161167, 40161386, 40161182, 40162020, 40162112, 40161349, 40167025, 40167231, 40167348, 40173567, 40173511, 40175625, 40175971, 40175734, 40175764, 40175939, 40175872, 40176157, 40223294, 40223116, 40223750, 40223846, 40223799, 40224069","c1989e1c-0fcf-475f-9601-72f8c842e9d8","20091218_c82c1c56-bfd7-438e-93cd-49ab716e45e8"
"Aspergillus niger var. niger allergenic extract, tall oat grass pollen extract, barley malt allergenic extract, oregano allergenic extract, peppermint allergenic extract, poppy seed allergenic extract, rhubarb allergenic extract, horseradish allergenic extract, lime allergenic extract, papaya allergenic extract, sage leaf allergenic extract, red kidney bean allergenic extract, cedar elm pollen extract, Italian rye grass pollen extract, Bermuda grass smut allergenic extract, white sweet clover pollen extract, creeping bentgrass pollen extract, broomweed pollen extract, cultivated barley pollen extract, narrowleaf marshelder pollen extract, largemouth bass allergenic extract, osage orange pollen extract, Neurospora sitophila allergenic extract, littleseed canary grass pollen extract, Pacific salmon allergenic extract, Douglas fir pollen extract, smooth sumac pollen extract, orris root allergenic extract, Sudan grass pollen extract, Trichophyton tonsurans allergenic extract, Siberian elm pollen extract, Sorghum bicolor pollen extract, Candida albicans allergenic extract, sweet wormwood pollen extract, catfish allergenic extract, Aspergillus terreus allergenic extract, Mucor plumbeus allergenic extract, silk allergenic extract, corn smut allergenic extract, Aspergillus fumigatus allergenic extract, Botrytis cinerea allergenic extract, Chaetomium globosum allergenic extract, Acacia pollen extract, box elder maple pollen extract, red maple pollen extract, silver maple pollen extract, hard maple pollen extract, tree of heaven pollen extract, tag alder pollen extract, red alder pollen extract, careless weed pollen extract, redroot pigweed pollen extract, western waterhemp pollen extract, false ragweed pollen extract, western ragweed pollen extract, giant ragweed pollen extract, wormwood sage pollen extract, corn pollen extract, common sagebrush pollen extract, mugwort sage pollen extract, nettle pollen extract, American elm pollen extract, wing scale pollen extract, dandelion pollen extract, shad scale pollen extract, Aureobasidium pullulans var. pullutans allergenic extract, cultivated oat pollen extract, Johnson grass smut allergenic extract, sugar beet pollen extract, Johnson grass pollen extract, river birch pollen extract, greasewood pollen extract, Russian thistle pollen extract, black willow pollen extract, pussy willow pollen extract, gray birch pollen extract, white hickory pollen extract, grama grass pollen extract, yellow dock pollen extract, sheep sorrel pollen extract, smooth brome pollen extract, shagbark hickory pollen extract, cheat grass pollen extract, lambs quarters pollen extract, domestic cow skin extract, black oak pollen extract, red oak pollen extract, pecan pollen extract, white oak pollen extract, guinea pig skin extract, kapok tree fiber allergenic extract, mesquite pollen extract, hackberry pollen extract, aspen pollen extract, quackgrass pollen extract, Lombardy poplar pollen extract, eastern cottonwood pollen extract, white poplar pollen extract, Eucalyptus globulus pollen extract, Cochliobolus sativus allergenic extract, beech pollen extract, cottonseed allergenic extract, white ash pollen extract, Epicoccum nigrum allergenic extract, horse skin extract, green ash pollen extract, Arizona ash pollen extract, Haematonectria haematococca allergenic extract, sunflower pollen extract, house dust allergenic extract, rough marshelder pollen extract, burweed marshelder pollen extract, black walnut pollen extract, mountain cedar pollen extract, burning bush pollen extract, Rocky Mountain juniper pollen extract, Koelers grass pollen extract, red cedar pollen extract, privet pollen extract, sweet gum pollen extract, alfalfa pollen extract, european olive pollen extract, western wheatgrass pollen extract, Syrian hamster skin extract, white mulberry pollen extract, bahia grass pollen extract, red mulberry pollen extract, Mucor racemosus allergenic extract, house mouse skin extract, date palm pollen extract, eastern white pine pollen extract, English plantain pollen extract, eastern sycamore pollen extract, Arizona cypress pollen extract, hog skin extract, Penicillium chrysogenum var. chrysogenum allergenic extract, barley allergenic extract, green bell pepper allergenic extract, prairie sagebrush pollen extract, Cladosporium cladosporioides extract, Fusarium oxysporum vasinfectum allergenic extract, Helminthosporium solani allergenic extract, southern bayberry pollen extract, plains cottonwood pollen extract, live oak pollen extract, black locust pollen extract, red imported fire ant allergenic extract, queen palm pollen extract, Trichophyton mentagrophytes allergenic extract, wheat pollen extract, Pacific halibut allergenic extract, trout allergenic extract, Passalora fulva allergenic extract, coconut allergenic extract, lima bean allergenic extract, peanut allergenic extract, soybean allergenic extract, string bean allergenic extract, English walnut allergenic extract, black walnut allergenic extract, cocoa bean allergenic extract, coffee bean allergenic extract, apple allergenic extract, banana allergenic extract, pecan allergenic extract, Khuskia oryzae allergenic extract, carrot allergenic extract, celery allergenic extract, strawberry allergenic extract, tomato allergenic extract, tuna allergenic extract, almond allergenic extract, cantaloupe allergenic extract, cashew nut allergenic extract, clam allergenic extract, codfish allergenic extract, corn allergenic extract, orange allergenic extract, pea allergenic extract, peach allergenic extract, shrimp allergenic extract, beef allergenic extract, crab allergenic extract, egg white (chicken) allergenic extract, egg yolk (chicken) allergenic extract, pork allergenic extract, potato allergenic extract, rye allergenic extract, chicken allergenic extract, cow milk allergenic extract, duck feather extract, goose feather extract, chicken feather extract, dog skin extract, European rabbit skin extract, domestic cow hair extract, dog hair extract, guinea pig hair extract, horse hair extract, European rabbit hair extract, hog hair extract, apricot allergenic extract, avocado allergenic extract, spiny pigweed pollen extract, short ragweed pollen extract, saltbush pollen extract, groundsel pollen extract, Mexican tea pollen extract, annual bluegrass pollen extract, basil allergenic extract, black pepper allergenic extract, blackberry allergenic extract, blueberry allergenic extract, broccoli allergenic extract, brussels sprout allergenic extract, buckwheat allergenic extract, cabbage allergenic extract, garlic allergenic extract, ginger allergenic extract, grapefruit allergenic extract, haddock allergenic extract, lettuce allergenic extract, mustard seed allergenic extract, onion allergenic extract, black-eyed pea allergenic extract, mulberry pollen extract, cauliflower allergenic extract, cinnamon allergenic extract, cranberry allergenic extract, cucumber allergenic extract, date allergenic extract, flounder allergenic extract, parsley allergenic extract, pear allergenic extract, pineapple allergenic extract, scallop allergenic extract, oneseed juniper pollen extract, redberry juniper pollen extract, blue spruce pollen extract, bur oak pollen extract, post oak pollen extract, Concord grape allergenic extract, sesame seed allergenic extract, sunflower seed allergenic extract, watermelon allergenic extract, vanilla bean allergenic extract, whole wheat allergenic extract, sweet cherry allergenic extract, sweet potato allergenic extract, spearmint allergenic extract, spinach allergenic extract, red bell pepper allergenic extract, rice allergenic extract, flaxseed allergenic extract, cultivated mushroom allergenic extract, lemon allergenic extract, Alternaria alternata allergenic extract, egg (chicken) allergenic extract, Acremonium strictum allergenic extract, American cockroach allergenic extract, German cockroach allergenic extract, cotton fiber allergenic extract, Phoma destructiva allergenic extract, Rhodotorula mucilaginosa allergenic extract, house fly extract, Pyrethrum cinerariifolium allergenic extract, Stemphylium sarciniforme allergenic extract, Trichoderma viride allergenic extract, Trichophyton rubrum allergenic extract, Trichothecium roseum allergenic extract, Verticillium albo-atrum allergenic extract, green olive allergenic extract, oat allergenic extract, thyme allergenic extract, radish allergenic extract, mosquito allergenic extract, turkey allergenic extract, squash allergenic extract, dill allergenic extract, perch allergenic extract, rough cocklebur pollen extract, cochliobolus spicifer allergenic extract, epidermophyton floccosum allergenic extract, Canada goldenrod pollen extract, bald cypress pollen extract, Eurotium herbariorum allergenic extract, Geotrichum candidum allergenic extract, Puccinia graminis allergenic extract","1006297, 1006506, 1006510, 1010965, 1010971, 1011017, 1011033, 1011043, 1011060, 1011426, 1011627, 1012183, 1014191, 1014340, 1014385, 1014735, 1094116, 1094193, 1098118, 1098130, 1098183, 1098189, 1098200, 1098232, 1098247, 1098257, 1098274, 1098353, 1098455, 1098619, 1299981, 1311406, 214355, 2167819, 2198979, 314324, 314415, 314455, 314488, 466192, 466195, 466197, 851732, 851740, 851744, 851866, 851874, 851890, 851902, 851914, 851926, 851930, 851934, 851938, 851985, 851998, 852007, 852015, 852020, 852029, 852046, 852054, 852074, 852079, 852087, 852102, 852114, 852128, 852132, 852136, 852148, 852152, 852158, 852162, 852174, 852178, 852193, 852197, 852209, 852213, 852217, 852221, 852225, 852237, 852256, 852260, 852268, 852272, 852294, 852298, 852315, 852320, 852324, 852339, 852343, 852348, 852363, 852382, 852386, 852398, 852419, 852440, 852450, 852466, 852479, 852491, 852496, 852503, 852509, 852519, 852532, 852551, 852569, 852581, 852593, 852601, 852605, 852609, 852622, 852627, 852634, 852653, 852659, 852663, 852669, 852673, 852680, 852687, 852693, 852704, 852738, 852742, 852746, 852814, 852839, 854130, 862453, 862478, 867142, 867198, 867228, 867232, 867260, 867297, 867311, 867325, 867341, 867353, 867357, 867361, 882469, 882482, 883442, 891611, 891641, 891658, 891668, 891676, 891687, 891695, 891721, 891727, 891771, 891830, 892332, 892338, 892368, 892372, 892484, 892499, 892503, 892507, 892517, 892526, 892539, 892543, 892547, 892565, 892569, 892575, 892592, 892599, 892610, 892616, 892620, 892628, 892632, 892638, 892653, 892665, 892851, 894783, 894934, 894987, 895195, 895488, 895495, 895507, 895515, 895527, 895542, 895574, 895582, 895919, 896135, 897316, 897332, 897391, 898404, 899355, 899363, 899378, 899382, 899386, 899390, 899394, 899398, 899414, 899420, 899424, 899428, 899448, 899456, 899466, 899490, 899593, 899661, 899673, 899734, 899738, 899742, 899746, 899877, 899883, 899895, 899916, 900108, 900113, 900704, 900991, 901011, 901191, 901199, 901203, 901258, 901291, 901299, 901303, 901307, 901313, 901317, 901329, 901337, 901351, 901369, 901382, 901845, 904507, 905070, 905258, 905276, 966925, 966995, 967529, 967921, 967970, 968130, 968401, 968413, 968426, 968467, 971379, 971932, 974527, 974687, 974741, 975119, 975509, 975763, 976711, 995600, 995699, 995707, 995743, 995747, 999450, 999463, 999487","40224210, 40225727, 40224712, 40226747, 40226696, 40226665, 40227367, 40226622, 40226656, 40226671, 40227394, 40227355, 40228194, 40228445, 40227684, 40228755, 40236995, 40236978, 40238082, 40238197, 40238211, 40238149, 40238453, 40238160, 40238446, 40238230, 40238501, 40238145, 40237944, 40238635, 42801112, 42900088, 40161115, 789890, 37496548, 19080274, 19080338, 19080368, 19013721, 40161048, 40161103, 40161167, 40160955, 40161593, 40161914, 40162243, 40161785, 40162219, 40162097, 40161906, 40161694, 40161926, 40162078, 40161714, 40162070, 40161718, 40162152, 40161610, 40161598, 40161993, 40161849, 40161030, 40162144, 40161646, 40162227, 40161386, 40161642, 40161260, 40162054, 40161256, 40161949, 40162050, 40161467, 40161583, 40161853, 40161730, 40162128, 40161726, 40162170, 40162235, 40162259, 40162231, 40161602, 40161758, 40161750, 40161688, 40161922, 40161960, 40162136, 40161213, 40161742, 40161940, 40161781, 40161528, 40161857, 40161316, 40161793, 40162140, 40161706, 40161182, 40161542, 40161624, 40162120, 40162020, 40161813, 40161734, 40161040, 40162033, 40162079, 40161817, 40162265, 40161637, 40161692, 40161989, 40161629, 40161390, 40161242, 40161910, 40162001, 40162083, 40161553, 40161710, 40162104, 40161482, 40162132, 40161077, 40161918, 40161334, 40161845, 40161654, 40161801, 40160939, 40161797, 40161044, 40161809, 40161349, 40175801, 40175868, 40167549, 40167025, 40167646, 40167083, 40167729, 40167516, 40167574, 40167409, 40167672, 40167733, 40167348, 40167666, 40175899, 40175983, 40176152, 40170582, 40170898, 40170862, 40171087, 40171124, 40170964, 40170335, 40170576, 40170628, 40170360, 40170444, 40170868, 40169661, 40170356, 40170408, 40171120, 40171297, 40171135, 40170458, 40170470, 40170370, 40170543, 40170588, 40170650, 40170774, 40170854, 40170858, 40171317, 40170448, 40170660, 40170549, 40170553, 40171110, 40171218, 40171271, 40170416, 40170656, 40170531, 40170741, 40170420, 40170483, 40170979, 40170509, 40170475, 40170808, 40170876, 40170973, 40170848, 40170375, 40170438, 40171093, 40171301, 40172670, 40172352, 40173211, 40171977, 40172055, 40171939, 40171957, 40171969, 40171995, 40172000, 40172004, 40172069, 40172254, 40172299, 40172335, 40172396, 40172457, 40172321, 40172684, 40171953, 40172305, 40171991, 40172100, 40172198, 40172202, 40172246, 40172147, 40172806, 40172466, 40172644, 40172704, 40172384, 40172534, 40171965, 40172010, 40172774, 40171362, 40172730, 40172580, 40172846, 40172838, 40172900, 40172584, 40172590, 40172492, 40172539, 40172504, 40172600, 40172135, 40172206, 40172449, 40173567, 40174213, 40173511, 40173533, 40174671, 40174252, 40175341, 40175625, 40175853, 40175648, 40175971, 40175746, 40175754, 40175764, 40175719, 40175869, 40175871, 40175959, 40175912, 40175932, 40175984, 40175970, 40175808, 40175933, 40222500, 40222461, 40222465, 40222116, 40222427, 40223750, 40223799, 40224069","dbe7bebd-e445-4e59-8302-e706b795fbde","20110321_c1114779-3e11-47ab-8889-f534406f4041"
"aspirin","1191","1112807","6461fd18-6b4d-809a-73f4-fd0c23a99291","20151015_4c2a1403-3862-1efd-0a91-444989222b37"
"aspirin, caffeine, butalbital","1191, 1886, 19860","1112807, 1134439, 1139699","7405aa53-b345-4fbf-9c41-8a7a27cc90ab","20220202_e31096f4-162f-44bd-a211-9c2873acfe54"
"aspirin, caffeine, butalbital, codeine","1191, 1886, 19860, 2670","1112807, 1134439, 1139699, 1201620","95a33c9b-79a6-47c7-8433-fc217950b88f","20220111_95a33c9b-79a6-47c7-8433-fc217950b88f"
"aspirin, caffeine, orphenadrine","1191, 1886, 7715","1112807, 1134439, 724394","db8eb46a-aea5-3cf0-e053-2a95a90a59f2","20220402_85a3b808-b476-f2f0-e053-2a91aa0af21f"
"aspirin, carisoprodol","1191, 2101","1112807, 749910","e4c5e195-e3f1-487a-accd-c2c6fbbd7837","20101220_e4c5e195-e3f1-487a-accd-c2c6fbbd7837"
"aspirin, carisoprodol, codeine","1191, 2101, 2670","1112807, 749910, 1201620","2830de59-4682-421c-b51a-c2492d153d67","20211223_44aeca03-3ac2-4d5b-91c2-9d0442086468"
"aspirin, clopidogrel","1191, 32968","1112807, 1322184","126c5279-0ac1-4ed8-8c0f-b9084e3d7bb2","20170801_126c5279-0ac1-4ed8-8c0f-b9084e3d7bb2"
"aspirin, dipyridamole","1191, 3521","1112807, 1331270","d5797856-3f3e-9b24-e053-2a95a90a3806","20220114_c9a73ec9-e468-46a5-b2c1-99f1f1536585"
"aspirin, hydrocodone","1191, 5489","1112807, 1174888","1bdb6c28-6b01-4e91-863f-bb325d3ee424","20210602_1bdb6c28-6b01-4e91-863f-bb325d3ee424"
"aspirin, meprobamate","1191, 6760","1112807, 702865","941E1EC2-1F14-4153-A5EA-CF7669D5EFD1","20080125_941E1EC2-1F14-4153-A5EA-CF7669D5EFD1"
"aspirin, methocarbamol","1191, 6845","1112807, 704943","518282ce-77df-411f-85d4-ada698987b2c","20210508_055edd83-bab7-486a-a2b8-dad9f3bae916"
"aspirin, omeprazole","1191, 7646","1112807, 923645","67ec9446-4000-4d93-953a-c0d793ed160f","20210901_6a386a07-852f-4b24-878a-1e53317e1717"
"aspirin, oxycodone","1191, 7804","1112807, 1124957","7c144dee-76e9-4ec7-be01-0219ceb29ad2","20111019_946b4df5-f1dc-42a7-acb9-1d2543c9bb44"
"atazanavir","343047","1727223","d76fb938-efeb-67a9-e053-2995a90a7cfc","20220209_bb717c4d-bd11-49af-8ec3-1efdce33a245"
"atenolol","1202","1314002","db8623e0-c2c4-47a9-e053-2995a90a14ef","20220401_f4f06c00-9024-4e04-a882-0da2b24d8ff7"
"atenolol, chlorthalidone","1202, 2409","1314002, 1395058","db22ff31-52f7-9024-e053-2995a90af8b3","20220328_db22ff31-52f6-9024-e053-2995a90af8b3"
"atezolizumab","1792776","42629079","62377fcc-dd3c-4991-a6c3-f402289149fb","20220202_6fa682c9-a312-4932-9831-f286908660ee"
"atoltivimab, maftivimab, odesivimab","2461338, 2461339, 2461340","37003120, 37003121, 37003122","1fc04220-a793-4dd3-812e-26389d422d3b","20211006_0536b6fe-6fe5-4fd6-8cc6-1b481945c1fa"
"atomoxetine","38400","742185","afa582f8-8dc3-4020-81c6-f26a26907eb2","20220322_ae7967e7-2e9e-4ad0-8d3f-6a53059a9e2b"
"atorvastatin","83367","1545958","a25b19a4-4c5c-4230-905b-10ac824d4643","20220405_741e34da-99d3-447d-860a-029a386d3b11"
"atovaquone","60212","1781733","d839dcfb-6a2d-4180-e053-2995a90a2caa","20220309_b31ff20a-c363-4be0-9bc0-3081c163b63c"
"atracurium","1218","19014341","12db80ae-2d05-4941-8c95-8ff454a31d80","20220215_f7b6a720-05a7-4d6a-9200-21bdc90fc1c4"
"atropine","1223","914335","6f6b8cae-8fea-49f3-93f3-6d6ab732647d","20220323_f7b40bf1-3063-4849-a5a0-0ac5d0d1e72a"
"atropine, difenoxin","1223, 23024","914335, 989567","7cfe62d8-961c-5023-e053-2a91aa0a3575","20181215_4cd3f029-a5e3-5812-e054-00144ff8d46c"
"atropine, diphenoxylate","1223, 3500","914335, 930916","d6e4b4d5-8bf3-4e39-a1ad-c3ccca5fcab2","20220331_593f2d01-5d24-450e-a6cf-204b7420f971"
"atropine, edrophonium","1223, 3752","914335, 740924","bdeb47eb-e538-498d-ae98-14d5db29eab0","20060725_bdeb47eb-e538-498d-ae98-14d5db29eab0"
"atropine, hyoscyamine, phenobarbital, scopolamine","1223, 153970, 8134, 9601","914335, 923672, 734275, 965748","95a82e4f-4a28-47cc-a9fa-bcb3082d2430","20220312_95a82e4f-4a28-47cc-a9fa-bcb3082d2430"
"atropine, pralidoxime","1223, 34345","914335, 1727468","53c1ea63-fee5-4070-9206-917ab5b5ec1b","20211204_241f42a0-1a33-40e8-8221-201767d999e5"
"auranofin","1227","1114771","7cfc87e7-a349-eed3-e053-2991aa0afd6a","20181215_43ba3de1-ab2e-06f6-e054-00144ff8d46c"
"avanafil","1291301","42800040","7d103217-e68c-4201-8414-17269c86de8c","20211201_fa7d93e3-b69b-4e02-8146-89760cd8e9d6"
"avapritinib","2272107","37498468","6c3840a5-f424-47f4-bdff-0006e8b60d61","20211020_645c887c-8cd4-4623-8da9-ac223d71a8b9"
"avatrombopag","2045726","1510483","e198d9da-eb9a-4b86-839e-0cfdd854a5ac","20210806_e2d5960d-6c18-46cc-86bd-089222b09852"
"avelumab","1875534","1593273","6e27ce87-dabb-44f4-8581-465ee1898020","20220204_5cd725a1-2fa4-408a-a651-57a7b84b2118"
"avibactam, ceftazidime","1603834, 2191","46221507, 1776684","66bf6f1f-da2a-42b1-ab78-ee0ef45802cb","20211201_d9c2803f-dc9c-4b19-b4a3-8303bc8c15fd"
"axitinib","1242999","42709322","009196c1-a9cb-4db0-a4cf-aeffca114312","20210814_8a903e31-936e-4ed7-8a59-59f32374f338"
"azacitidine","1251","1314865","d603917e-1ce8-9862-e053-2a95a90a35c2","20220215_7f9f1563-f8b2-4e83-a4ec-af41fed0e627"
"azathioprine","1256","19014878","8bb138b1-3ab0-4123-ba5f-3cee00b3f66f","20220401_bc6dc4bd-2121-4613-9d90-4a504010c98a"
"azelastine","18603","934075","0aa49847-53d6-4cea-904f-535a315a4b59","20220331_2ffdc506-c432-405c-91d5-0cabe7bcbf86"
"azelastine, fluticasone","18603, 41126","934075, 1149380","1a930a09-db26-40aa-bb05-123a0d7182bc","20220121_1a930a09-db26-40aa-bb05-123a0d7182bc"
"azelate","618278","986790","8adcda98-4dc1-4379-84b8-c16b122c16d1","20220201_ed69bd06-9eae-4354-9250-dc92e16480ac"
"azilsartan","1091643","40235485","7136bd41-8f63-4ff1-abd1-87bdae146ee8","20200607_52b27c75-9f5a-4816-bafd-dace9d7d2063"
"azilsartan, chlorthalidone","1091643, 2409","40235485, 1395058","7572d0e7-ea44-469d-9c33-8353445de370","20200607_e60f795b-fce3-4361-aa03-f143451689d1"
"azithromycin","18631","1734104","6e8555fe-02a3-4434-be63-f7c26d308d0c","20220405_d2f4907f-b952-403b-229e-cc5b8327a773"
