"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"460","fenofibrate","HA1E","trt_cp","down",-0.312758279553131,0.000155447974996376,0.000470356013888165,-0.888592947947995,-41.8563141454708,2241,0.776435493556961,100,31,"ABCD2; ABCD3; ABCD4; APOA1; APOB; APOC3; APOE; CCL2; CETP; CRAT; CRP; CYP2C8; CYP2C9; LPL; MMP25; NR1I2; PPARA; PPARD; PPARG; SERPINE1; SREBF2; VCAM1","PPAR receptor agonist","3339"
"461","BRD-K06020002","HA1E","trt_cp","down",-0.312571605110867,0.000155447974996376,0.000470356013888165,-0.888062577998413,-44.2213297634984,2241,-0.274902287503896,100,31,NA,NA,"1294885"
"462","SB-221284","HA1E","trt_cp","down",-0.312201719714538,0.000167807220488809,0.000503279294184149,-0.887011678386111,-35.8768406961178,2241,1.09697907366483,100,31,"HTR2B","Serotonin receptor antagonist","443389"
"463","BRD-K18595892","HA1E","trt_cp","down",-0.312018324011855,0.000167807220488809,0.000503279294184149,-0.886490623824995,-54.0829986613119,2241,-1.36889036666583,100,31,NA,NA,"3240581"
"464","QX-222","HA1E","trt_cp","down",-0.311553811351184,0.000167807220488809,0.000503279294184149,-0.885170874032615,-56.314145470772,2241,0.716627210118199,100,31,NA,"Sodium channel blocker","5014"
"465","amantadine","HA1E","trt_cp","down",-0.310930699828066,0.000182864611123956,0.000543543500990398,-0.883400521202888,-44.0874609549308,2241,-0.0265020156360865,100,31,"CHRNA3; CHRNA4; CHRNA7; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A","Glutamate receptor antagonist","2130"
"466","angiogenesis-inhibitor","HA1E","trt_cp","down",-0.31077667586871,0.000182864611123956,0.000543543500990398,-0.882962916147975,-42.124051762606,2241,-0.849002885090252,100,31,"EGFR","Angiogenesis inhibitor","2812173"
"467","lestaurtinib","NKDBA","trt_cp","down",-0.310035274978695,0.000200206721436402,0.000589599493132412,-0.748825841489329,NA,229,-0.752490918761552,100,31,"FLT3; JAK2; NTRK1; NTRK2; NTRK3","FLT3 inhibitor; Growth factor receptor inhibitor; JAK inhibitor","126565"
"468","L-755507","HA1E","trt_cp","down",-0.309422344840542,0.000219746514486058,0.000640819266433232,-0.879115059577921,-60.5533244087461,2241,-0.0263734517873374,100,31,"ADRB1; ADRB2; ADRB3","Adrenergic receptor agonist","9829836"
"469","GR-159897","HA1E","trt_cp","down",-0.308875589417632,0.000219746514486058,0.000640819266433232,-0.877561645824191,-43.1057563587684,2241,-0.019402692772992,100,31,"TAC1; TACR2","Tachykinin antagonist","3570748"
"470","hexamethyleneamiloride","HA1E","trt_cp","down",-0.308427824784945,0.000240221954641656,0.00069405508283113,-0.876289479678774,-42.2132976349844,2241,0.811627932092865,100,31,"GNRH1; GNRHR; PLAU; SLC9A1","Sodium/hydrogen antiport inhibitor","1794"
"471","BRD-K55896799","HA1E","trt_cp","down",-0.308426939715708,0.000240221954641656,0.00069405508283113,-0.876286965064985,-44.355198572066,2241,-1.15270146997299,100,31,NA,NA,"70680408"
"472","BRD-K72504866","HA1E","trt_cp","down",-0.308387322611509,0.000240221954641656,0.00069405508283113,-0.87617440695954,-56.8942436412316,2241,-0.680017838153713,100,31,NA,NA,"2440433"
"473","dilazep","HA1E","trt_cp","down",-0.308177808921816,0.000240221954641656,0.00069405508283113,-0.875579147299505,-50.557786702365,2241,-0.874943092370604,100,31,"CACNA1C; SLC29A1","Adenosine reuptake inhibitor","3074"
"474","tyrphostin-AG-825","HA1E","trt_cp","down",-0.307859809764361,0.000240221954641656,0.00069405508283113,-0.874675664235295,-33.5564480142793,2241,-0.730616433966731,100,31,"ERBB2","Receptor tyrosine protein kinase inhibitor","6091659"
"475","BRD-K22587354","HA1E","trt_cp","down",-0.307588128561248,0.000240221954641656,0.00069405508283113,-0.873903777391814,-70.3257474341812,2241,-0.504037472323624,100,31,NA,NA,"71576776"
"476","P-1075","HA1E","trt_cp","down",-0.307184142991533,0.000262590448244158,0.000753236791680203,-0.872755994097845,-36.7246764837126,2241,0.025680621160453,100,31,"KCNJ8","ATP channel activator; Potassium channel activator","43345"
"477","GSK-3-inhibitor-II","HA1E","trt_cp","down",-0.307023970732908,0.000262590448244158,0.000753236791680203,-0.872300920807143,-48.6390004462294,2241,-0.828724339459236,100,31,"GSK3B","PKC inhibitor","6539732"
"478","BRD-K21640605","HA1E","trt_cp","down",-0.30695416034458,0.000262590448244158,0.000753236791680203,-0.87210257907547,-53.2351628737171,2241,-0.752687352657252,100,31,NA,NA,"665093"
"479","meloxicam","HA1E","trt_cp","down",-0.306471686851172,0.000288462178685184,0.000821094325404542,-0.870731799876827,-41.90093708166,2241,-0.770434963369535,100,31,"CYP2C9","Cyclooxygenase inhibitor","54677470"
"480","oxprenolol","HA1E","trt_cp","down",-0.306194984488035,0.000288462178685184,0.000821094325404542,-0.869945647168368,-62.4721106648817,2241,1.08205943325402,100,31,"ADRB1; ADRB2; ADRB3","Adrenergic receptor antagonist","4631"
"481","mometasone","HA1E","trt_cp","down",-0.305715798543936,0.000288462178685184,0.000821094325404542,-0.868584208387943,-55.86791610888,2241,-0.947265187872914,100,31,"NR3C1; PGR","Glucocorticoid receptor agonist; Immunosuppressant","441336"
"482","methotrexate","NKDBA","trt_cp","down",-0.305709384303474,0.000288462178685184,0.000821094325404542,-0.738377550644728,NA,229,-1.18633122409627,100,31,"ABCB1; ABCC2; ABCC3; ABCC4; ABCG2; AOX1; CRP; DHFR; FOLR1; FOLR2; FPGS; GGH; PDF; SLC19A1; SLC22A6; TYMS","Dihydrofolate reductase inhibitor","4112"
"483","sildenafil","HA1E","trt_cp","down",-0.305708919127054,0.000288462178685184,0.000821094325404542,-0.868564662937905,-53.1905399375279,2241,0.725296627174879,100,31,"C1S; PDE11A; PDE5A; PDE6C; PDE6G; PDE6H; SLCO1B1; SLCO1B3","Phosphodiesterase inhibitor","5212"
"484","erastin","HA1E","trt_cp","down",-0.305349073770453,0.000316770943448662,0.000894911506554786,-0.867542288576835,-56.537260151718,2241,-1.35829359763098,100,31,"VDAC2","Ion channel antagonist","11214940"
"485","AZ-10417808","HA1E","trt_cp","down",-0.30509585626909,0.000316770943448662,0.000894911506554786,-0.866822859865531,-32.2177599286033,2241,0.854438366731875,100,31,"CASP3","Caspase inhibitor","135665263"
"486","byssochlamic-acid","HA1E","trt_cp","down",-0.30508281030834,0.000316770943448662,0.000894911506554786,-0.866785794344075,-56.2248995983936,2241,0,100,31,NA,"Mycotoxin","164723"
"487","isonicotinohydroxamic-acid","HA1E","trt_cp","down",-0.305068447814015,0.000316770943448662,0.000894911506554786,-0.866744988354254,-64.8817492190986,2241,0,100,31,NA,NA,"72967"
"488","BRD-K59024967","HA1E","trt_cp","down",-0.305013005743649,0.000316770943448662,0.000894911506554786,-0.866587469158224,-57.206604194556,2241,0.824697774840099,100,31,NA,NA,"25243775"
"489","cilostazol","HA1E","trt_cp","down",-0.304579877873178,0.000316770943448662,0.000894911506554786,-0.865356888238638,-70.4149933065596,2241,0.904850886339308,100,31,"CYP3A5; PDE3A; PDE3B","Phosphodiesterase inhibitor","2754"
"490","flumetasone","HA1E","trt_cp","down",-0.304318666951308,0.000347690816414767,0.000973703787882816,-0.864614749026746,-55.421686746988,2241,-0.595141548597947,100,31,"NR3C1; PLA2G1B","Glucocorticoid receptor agonist","5702178"
"491","ketoprofen","HA1E","trt_cp","down",-0.304279909093968,0.000347690816414767,0.000973703787882816,-0.864504632169857,-37.037037037037,2241,-0.0203588857265219,100,31,"CXCR1; SLC5A8","Cyclooxygenase inhibitor","3825"
"492","digitoxigenin","HA1E","trt_cp","down",-0.303959903076438,0.000347690816414767,0.000973703787882816,-0.863595447316673,-54.6184738955823,2241,-0.782357913097488,100,31,"ATP12A; ATP1A1","ATPase inhibitor","4369270"
"493","SA-1462246","NKDBA","trt_cp","down",-0.30315688746502,0.000381069482938344,0.00105962541041414,-0.732212524445418,NA,229,-0.49058239137843,100,31,NA,NA,"54655268"
"494","BRD-K13842623","HA1E","trt_cp","down",-0.30312342359506,0.000381069482938344,0.00105962541041414,-0.861218884274704,-45.0691655510933,2241,-0.776331493778014,100,31,NA,NA,"44142063"
"495","dihydrosamidin","HA1E","trt_cp","down",-0.302138644998444,0.000416711109904199,0.00115031089420695,-0.858420981314331,-47.7019187862561,2241,-0.797357794185287,100,31,NA,"Nitric oxide production inhibitor; Phospholipase inhibitor; Platelet activating factor receptor antagonist","442128"
"496","terconazole","HA1E","trt_cp","down",-0.301954237258619,0.000416711109904199,0.00115031089420695,-0.857897051404657,-35.029004908523,2241,0,100,31,"CYP51A1","Sterol demethylase inhibitor","441383"
"497","pentoxyverine","NKDBA","trt_cp","down",-0.301882519596636,0.000416711109904199,0.00115031089420695,-0.729134553425911,NA,229,-0.828850661661394,100,31,"KCNH2; OPRK1; OPRM1; SIGMAR1",NA,"90010"
"498","GW-4064","HA1E","trt_cp","down",-0.301711467747582,0.000416711109904199,0.00115031089420695,-0.857207306993118,-56.1802766622044,2241,-0.774732423426294,100,31,"NR1H4","FXR agonist","9893571"
"499","NGB-2904","HA1E","trt_cp","down",-0.301619031087277,0.000416711109904199,0.00115031089420695,-0.856944680646035,-56.98348951361,2241,-0.659739641586608,100,31,"DRD3","Dopamine receptor antagonist","9891901"
"500","biotin","HA1E","trt_cp","down",-0.301542987281553,0.000416711109904199,0.00115031089420695,-0.856728628845272,-54.0829986613119,2241,-0.0172871531630759,100,31,"ACACA; ACACB; HLCS; MCCC1; MCCC2; PC; PCCA; PCCB; SLC5A6","Vitamin B","6604653"
"501","CGP-37157","HA1E","trt_cp","down",-0.300982734551679,0.000457096250104825,0.0012503759089177,-0.855136867228133,-36.813922356091,2241,0.0225485183526066,100,31,"SLC8A1","L-type calcium channel blocker; Mitochondrial Na+/Ca2+ exchanger antagonist; Sodium/calcium exchange inhibitor","2688"
"502","W-13","HA1E","trt_cp","down",-0.300971326192898,0.000457096250104825,0.0012503759089177,-0.855104454378264,-36.1892012494422,2241,0,100,31,"CALM1; MYLK; PDE1A","Calmodulin antagonist","4299"
"503","BRD-K63181962","HA1E","trt_cp","down",-0.300363839762148,0.000502137866600136,0.0013627168889498,-0.853378494767827,-53.7706381079875,2241,-0.952214675225681,100,31,NA,NA,"44142057"
"504","rhodomyrtoxin","HA1E","trt_cp","down",-0.300340765726815,0.000502137866600136,0.0013627168889498,-0.8533129379899,-49.7099509147702,2241,-0.858583725265671,100,31,NA,"Cytotoxic agent; DNA intercalator","4445621"
"505","calcifediol","HA1E","trt_cp","down",-0.299808459434067,0.000502137866600136,0.0013627168889498,-0.851800576371338,-53.3690316822847,2241,-0.886401444174443,100,31,"VDR","Vitamin D receptor agonist","46705323"
"506","ascorbic-acid","HA1E","trt_cp","down",-0.299774354126608,0.000502137866600136,0.0013627168889498,-0.851703678103004,-73.0031236055332,2241,-0.00851703678103005,100,31,"AKR1B1","Antioxidant","5176753"
"507","pentylenetetrazol","HA1E","trt_cp","down",-0.299639454525089,0.000502137866600136,0.0013627168889498,-0.851320408202803,-35.475234270415,2241,-0.0147053335396502,100,31,"FOS","GABA receptor antagonist","5917"
"508","BRD-A24054354","HA1E","trt_cp","down",-0.298893095097623,0.000548572074136847,0.00147531473777112,-0.849199889683427,-42.7487728692548,2241,0.746690333657744,100,31,NA,NA,"3516032"
"509","BRD-A51666293","HA1E","trt_cp","down",-0.298193114176414,0.000602317384640913,0.00160846636809564,-0.84721113942181,-39.4020526550647,2241,-0.672664305907908,100,31,NA,NA,"56643197"
"510","ezetimibe","HA1E","trt_cp","down",-0.29752743141539,0.000602317384640913,0.00160846636809564,-0.845319835351901,-42.2579205711736,2241,-0.851323713998656,100,31,"ANPEP; APOB; CRP; NPC1L1; SOAT1","Cholesterol inhibitor; Niemann-Pick C1-like 1 protein antagonist","150311"
"511","praziquantel","HA1E","trt_cp","down",-0.297310358261111,0.000660088153624029,0.00175013045565949,-0.844703098124811,-38.1526104417671,2241,-0.0211436351731934,100,31,NA,"Anthelmintic","4891"
"512","ITE","HA1E","trt_cp","down",-0.295423980751238,0.000789512083534225,0.00205895002331738,-0.83934361809814,-48.2373940205266,2241,-0.743586440868984,100,31,"AHR","Aryl hydrocarbon receptor agonist","4668801"
"513","BRD-K40758391","HA1E","trt_cp","down",-0.29537812515572,0.000789512083534225,0.00205895002331738,-0.83921333550783,-41.8116912092816,2241,0.780348525052382,100,31,NA,NA,"26871482"
"514","fluvoxamine","HA1E","trt_cp","down",-0.294959161866864,0.000789512083534225,0.00205895002331738,-0.83802299827852,-36.3230700580098,2241,-0.633228506385849,100,31,"CYP2C9; CYP46A1; KCNH2; SLC6A4","Selective serotonin reuptake inhibitor (SSRI)","5361192"
"515","cyclopiazonic-acid","HA1E","trt_cp","down",-0.294547810008783,0.000789512083534225,0.00205895002331738,-0.836854286259967,-25.5243195002231,2241,-0.851618471236311,100,31,"ATP2A1","ATPase inhibitor","NotFound"
"516","KU-0063794","HA1E","trt_cp","down",-0.294475195817153,0.000864711999769874,0.00223892639931401,-0.836647978504676,-48.326639892905,2241,-1.21233484950525,100,31,"MTOR","MTOR inhibitor","16736978"
"517","thioridazine","HA1E","trt_cp","down",-0.294012203852654,0.000864711999769874,0.00223892639931401,-0.835332549237069,-44.4444444444444,2241,-1.24444324684027,100,31,"ADRA1A; ADRA1B; CHRNA7; DRD1; HRH1; HTR1E; HTR6; HTR7; KCNH2; MALT1","Dopamine receptor antagonist","5452"
"518","iocetamic-acid","HA1E","trt_cp","down",-0.292605918820836,0.000944242003774879,0.0024291080119502,-0.83133708358908,-43.3734939759036,2241,-0.725957942612387,100,31,NA,"Radiopaque medium","27648"
"519","ZK-93423","HA1E","trt_cp","down",-0.292538279060134,0.000944242003774879,0.0024291080119502,-0.831144908934437,-54.7523427041499,2241,-0.881739592228251,100,31,"GABRA2; GABRA3; GABRA5; GABRB2; GABRG2","Benzodiazepine receptor agonist","121926"
"520","BML-257","HA1E","trt_cp","down",-0.291957855116114,0.00103167061009283,0.00263250719363832,-0.829495837887578,-35.252119589469,2241,-0.828806012220955,100,31,"AKT1","AKT inhibitor; HCV inhibitor","NotFound"
"521","BMS-182874","HA1E","trt_cp","down",-0.291657658880095,0.00103167061009283,0.00263250719363832,-0.828642935580057,-61.7135207496653,2241,0.811015232578051,100,31,"EDNRA","Endothelin receptor antagonist","122272"
"522","leu-enkephalin","HA1E","trt_cp","down",-0.290966225186599,0.00112815105817989,0.00285964203142387,-0.826678469267952,-34.0026773761713,2241,-0.0158670164878602,100,31,"OPRD1; OPRM1","Opioid receptor agonist","461776"
"523","BRD-K49562544","HA1E","trt_cp","down",-0.290841858658371,0.00112815105817989,0.00285964203142387,-0.826325125400918,-51.4948683623382,2241,-0.0122230149101609,100,31,NA,NA,"44246515"
"524","EMD-386088","HA1E","trt_cp","down",-0.290410930751361,0.00122939677873674,0.00309528068611327,-0.825100794905846,-40.1606425702811,2241,-0.0244463488034742,100,31,"HTR6","Serotonin receptor agonist","10131112"
"525","BRD-K55533488","HA1E","trt_cp","down",-0.290349980893484,0.00122939677873674,0.00309528068611327,-0.82492762726352,-57.2958500669344,2241,0.843410070882052,100,31,NA,NA,"71576758"
"526","BRD-K15467014","HA1E","trt_cp","down",-0.290069078461548,0.00122939677873674,0.00309528068611327,-0.824129541532789,-40.0267737617135,2241,-0.0164825908306558,100,31,NA,NA,"133407"
"527","fludrocortisone-acetate","HA1E","trt_cp","down",-0.289853991990198,0.00122939677873674,0.00309528068611327,-0.823518448768389,-35.1628737170906,2241,-0.828415325209148,100,31,NA,NA,"225609"
"528","BRD-A69470004","HA1E","trt_cp","down",-0.288935291290949,0.0013420878569151,0.00335839855989057,-0.820908282975834,-44.3105756358768,2241,0.0155704027515364,100,31,NA,NA,"44143243"
"529","CV-1808","HA1E","trt_cp","down",-0.288805494630621,0.0013420878569151,0.00335839855989057,-0.820539511293118,-55.1093261936635,2241,-0.82129803701144,100,31,"ADORA2A; ADORA2B","Adenosine receptor agonist","6917803"
"530","tyrphostin-47","HA1E","trt_cp","down",-0.288645987480954,0.0013420878569151,0.00335839855989057,-0.820086327676224,-31.1468094600625,2241,-0.789202054986855,100,31,"EGFR","EGFR inhibitor","5485187"
"531","strophanthidin","HA1E","trt_cp","down",-0.287722379782379,0.00146546271948921,0.00364076141944244,-0.817462220366268,-49.7991967871486,2241,-0.71298460922367,100,31,"ATP1A1; ATP1A2; ATP1A3; ATP1A4; ATP1B1; ATP1B2; ATP1B3; ATP1B4; FXYD2","ATPase inhibitor","6185"
"532","metaxalone","HA1E","trt_cp","down",-0.287671856009587,0.00146546271948921,0.00364076141944244,-0.81731867478765,-35.5198572066042,2241,0.704304545012848,100,31,NA,"Muscle relaxant","15459"
"533","BRD-K72676786","HA1E","trt_cp","down",-0.287270356307691,0.00159862923782317,0.00394557493305058,-0.816177954215143,-48.0142793395805,2241,-0.678053984427566,100,31,NA,NA,"24747271"
"534","BRD-K16947188","HA1E","trt_cp","down",-0.287140226842052,0.00159862923782317,0.00394557493305058,-0.815808236982868,-51.8518518518518,2241,-0.0154043505350188,100,31,NA,NA,"24747173"
"535","GW-843682X","HA1E","trt_cp","down",-0.286581696017924,0.00159862923782317,0.00394557493305058,-0.81422136755693,-36.6354306113342,2241,1.08823801811159,100,31,"PLK1; PLK3","PLK inhibitor","9826308"
"536","fraxidin","HA1E","trt_cp","down",-0.286315874205956,0.00174604805509647,0.00427999703541783,-0.813466128118146,-56.4926372155288,2241,1.04745550186171,100,31,"CA1","Carbonic anhydrase inhibitor","3083928"
"537","JTE-013","HA1E","trt_cp","down",-0.285361751993708,0.00190314973195451,0.0046349310589137,-0.810755324520888,-48.9067380633646,2241,0.0158611651016395,100,31,"P2RY10; S1PR2","Lysophospholipid receptor antagonist","10223146"
"538","flavokavain-b","HA1E","trt_cp","down",-0.284190254168265,0.00207102223014839,0.00501057634160038,-0.807426924365625,-37.3047746541722,2241,-0.812842755454607,100,31,"HIF1A","Antineoplastic","5356121"
"539","gelsemine","HA1E","trt_cp","down",-0.283724410699138,0.00207102223014839,0.00501057634160038,-0.806103393547814,-45.1137884872825,2241,-0.761556945551373,100,31,"GLRA3","Acetylcholine receptor antagonist; Glycine receptor antagonist","5390854"
"540","PRE-084","HA1E","trt_cp","down",-0.283707722358986,0.00207102223014839,0.00501057634160038,-0.806055979482891,-31.5037929495761,2241,0.794942621141133,100,31,"SIGMAR1","Sigma receptor agonist","126402"
"541","mebeverine","HA1E","trt_cp","down",-0.283327842974933,0.00225214610247059,0.0054120281470999,-0.80497668545997,-42.7487728692548,2241,-0.024149300563799,100,31,"CHRM1; CHRM4; IL13","Acetylcholine receptor antagonist","4031"
"542","quinelorane","HA1E","trt_cp","down",-0.283306881147245,0.00225214610247059,0.0054120281470999,-0.804917129779187,-38.1526104417671,2241,1.08580319626434,100,31,NA,NA,"57242"
"543","SB-200646","HA1E","trt_cp","down",-0.283246063757793,0.00225214610247059,0.0054120281470999,-0.804744338499427,-35.1628737170906,2241,1.05249740264075,100,31,"HTR2B","Serotonin receptor antagonist","126769"
"544","SA-1456352","NKDBA","trt_cp","down",-0.283227169674508,0.00225214610247059,0.0054120281470999,-0.684076428653896,NA,229,0.335474174810814,100,31,NA,NA,"54658965"
"545","flucloxacillin","HA1E","trt_cp","down",-0.282612247317844,0.00225214610247059,0.0054120281470999,-0.802943571403389,-29.495760821062,2241,0.0254410719412286,100,31,NA,"Bacterial cell wall synthesis inhibitor","6713996"
"546","SA-85901","NKDBA","trt_cp","down",-0.282353560185476,0.00244839264313301,0.00584875414844685,-0.681966406299821,NA,229,0.927837469390921,100,31,NA,NA,"44483393"
"547","SKF-89976A","HA1E","trt_cp","down",-0.281922768032075,0.00244839264313301,0.00584875414844685,-0.800984657855312,-34.4935296742526,2241,-0.636003109797219,100,31,"SLC6A1","GABA uptake inhibitor","92409"
"548","oxaprozin","HA1E","trt_cp","down",-0.281610726726437,0.00244839264313301,0.00584875414844685,-0.800098101937256,-49.3975903614458,2241,0.933659537995373,100,31,NA,"Cyclooxygenase inhibitor","4614"
"549","BRD-K94287906","HA1E","trt_cp","down",-0.281575948331558,0.00244839264313301,0.00584875414844685,-0.799999291327112,-50.557786702365,2241,0.973104748761372,100,31,NA,NA,"25105719"
"550","LY-294002","HA1E","trt_cp","down",-0.281424972975573,0.00266420073608011,0.00632515415752944,-0.799570347809346,-41.3208389112004,2241,-1.06685391236497,100,31,"AKT1; CHEK1; GSK3B; LCK; MAPK11; MAPK12; MAPK14; MAPK8; MTOR; PDE2A; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIM1; PLK1; PRKCA; PRKDC; ROCK1; RPS6KB1; SGK1","DNA dependent protein kinase inhibitor; MTOR inhibitor; Phosphodiesterase inhibitor; PI3K inhibitor; PLK inhibitor","3973"
"551","dexamethasone","HA1E","trt_cp","down",-0.281379335185619,0.00266420073608011,0.00632515415752944,-0.799440684037147,-40.0713966979027,2241,0,100,31,"ANXA1; CYP3A4; CYP3A5; NOS2; NR0B1; NR1I2; NR3C1; NR3C2; PER2; PIN1","Corticosteroid agonist; Cytochrome P450 inhibitor; Glucocorticoid receptor agonist; Glucocorticoid receptor modulator","5743"
"552","fluorometholone","HA1E","trt_cp","down",-0.281352951694275,0.00266420073608011,0.00632515415752944,-0.799365724600793,-46.2293618920125,2241,-0.933778716348493,100,31,"NR3C1","Glucocorticoid receptor agonist","9878"
"553","cortisone","HA1E","trt_cp","down",-0.281126836497598,0.00266420073608011,0.00632515415752944,-0.798723297581824,-36.5015618027666,2241,0,100,31,"AKR1D1; HSD11B2; NR3C1; SRD5A1; SRD5A3","Glucocorticoid receptor agonist","222786"
"554","S-14506","HA1E","trt_cp","down",-0.280657998884315,0.00266420073608011,0.00632515415752944,-0.797391259953623,-52.8781793842035,2241,-0.781182097892866,100,31,NA,"Serotonin receptor agonist","131906"
"555","BRD-K90999434","HA1E","trt_cp","down",-0.280632992257264,0.00266420073608011,0.00632515415752944,-0.797320212394208,-26.1936635430611,2241,-0.911956560344277,100,31,NA,NA,"2853753"
"556","BRD-K13146765","HA1E","trt_cp","down",-0.280250463829718,0.00289317316621545,0.00682679533921734,-0.796233392043383,-39.3574297188755,2241,-0.755751160773363,100,31,NA,NA,"25199536"
"557","hydrocortisone-phosphate","HA1E","trt_cp","down",-0.279737527060183,0.00289317316621545,0.00682679533921734,-0.794776062130956,-34.805890227577,2241,0.882942916551361,100,31,NA,NA,"441407"
"558","BRD-K56697208","HA1E","trt_cp","down",-0.279621699169781,0.00289317316621545,0.00682679533921734,-0.794446977808283,-47.4788041053101,2241,-0.614035195031474,100,31,NA,NA,"647508"
"559","benperidol","HA1E","trt_cp","down",-0.279289569240691,0.00313813863409187,0.00736022757315128,-0.793503347112996,-42.5256581883088,2241,0.0201034842614009,100,31,NA,"Dopamine receptor antagonist","16363"
"560","propentofylline","HA1E","trt_cp","down",-0.278997043967085,0.00313813863409187,0.00736022757315128,-0.792672239154498,-33.5564480142793,2241,0.71437320911612,100,31,"ACHE; NGF; PDE4A; TNF","Adenosine reuptake inhibitor; Phosphodiesterase inhibitor","4938"
"561","fluticasone","HA1E","trt_cp","down",-0.278899021573541,0.00313813863409187,0.00736022757315128,-0.792393742905673,-39.5805443998215,2241,-0.806896968590939,100,31,"CYP3A5; CYP3A7; NR3C1; NR3C2; PGR; PLA2G4A","Glucocorticoid receptor agonist","44483336"
"562","serdemetan","HA1E","trt_cp","down",-0.278186245273214,0.00340555963251089,0.00794043117563016,-0.790368639062412,-32.7532351628737,2241,-0.885177924311123,100,31,"MDM2","MDM inhibitor","60167550"
"563","erythromycin-ethylsuccinate","HA1E","trt_cp","down",-0.277796993146519,0.00340555963251089,0.00794043117563016,-0.789262715678867,-43.1057563587684,2241,0.812609246519394,100,31,NA,NA,"443953"
"564","LY-2183240","HA1E","trt_cp","down",-0.277133206304618,0.00369260746091965,0.00855631868471858,-0.787376798198132,-38.9558232931727,2241,0.299943098256087,100,31,"FAAH","FAAH inhibitor","11507802"
"565","icosapent","HA1E","trt_cp","down",-0.276465668741355,0.00400060943265449,0.00921379207612859,-0.785480224358254,-41.9455600178492,2241,0.02329678888848,100,31,"ACSL3; ACSL4; FADS1; FFAR1; PPARA; PPARD; PPARG; SLC8A1; TRPV1","Platelet aggregation inhibitor","446284"
"566","meclizine","HA1E","trt_cp","down",-0.276095729820651,0.00400060943265449,0.00921379207612859,-0.784429172675212,-37.037037037037,2241,0.885560557201751,100,31,"NR1I3",NA,"92303"
"567","nicotine","HA1E","trt_cp","down",-0.27583367566853,0.00400060943265449,0.00921379207612859,-0.783684637720335,-44.6675591253904,2241,-0.00996130535605457,100,31,"AOX1; CHAT; CHRNA1; CHRNA10; CHRNA2; CHRNA3; CHRNA4; CHRNA5; CHRNA6; CHRNA7; CHRNA9; CHRNB2; CHRNB3; CHRNB4; CHRND; CHRNE; CYP19A1; CYP2A6; CYP2B6; CYP2E1; CYP2U1; FMO1; FMO2; FMO3; FMO4; FMO5; FMO6P; FOS; INMT; PNMT; TBXAS1; TH; TRPA1; UGT1A4; UGT2B10; UGT2B11","Acetylcholine receptor agonist","89594"
"568","SA-1938820","NKDBA","trt_cp","down",-0.275060271371072,0.00432997897318083,0.00990534689091036,-0.664350981300049,NA,229,-0.445115157471033,100,31,NA,NA,"60186824"
"569","glipizide","HA1E","trt_cp","down",-0.275008625010288,0.00432997897318083,0.00990534689091036,-0.781340545670522,-36.6800535475234,2241,-0.0234402163701155,100,31,"ABCC8; CYP2C9; KCNJ10; KCNJ11; PPARG","Sulfonylurea","3478"
"570","MDL-28170","HA1E","trt_cp","down",-0.274556781029891,0.00432997897318083,0.00990534689091036,-0.780056789489462,-33.4672021419009,2241,-0.60144457284446,100,31,"CAPN1; CTSB; CTSL","Calpain inhibitor","72430"
"571","BRD-K51557114","HA1E","trt_cp","down",-0.274498060103386,0.00468130358184425,0.0106407155706417,-0.779889954573808,-46.5417224453369,2241,0.776535094816579,100,31,NA,NA,"NotFound"
"572","MRS-1845","HA1E","trt_cp","down",-0.274367775082514,0.00468130358184425,0.0106407155706417,-0.779519795385901,-46.9433288710397,2241,-0.0190487985700021,100,31,"ORAI1","Calcium channel blocker","5202074"
"573","MW-STK33-4C","HA1E","trt_cp","down",-0.274250642507819,0.00468130358184425,0.0106407155706417,-0.779187004260443,-38.6434627398483,2241,0.316549554660707,100,31,NA,NA,"755673"
"574","minaprine","HA1E","trt_cp","down",-0.274192213804566,0.00468130358184425,0.0106407155706417,-0.77902099959466,-33.2440874609549,2241,1.07840418650189,100,31,"ACHE; CHRM1; DRD1; HTR2B; MAOA; SLC6A4","Serotonin reuptake inhibitor","4199"
"575","BRD-K80126354","HA1E","trt_cp","down",-0.274066170381876,0.00468130358184425,0.0106407155706417,-0.778662891420202,-46.0062472110665,2241,0.68482824097475,100,31,NA,NA,"44142061"
"576","dicycloverine","HA1E","trt_cp","down",-0.273527857751873,0.00468130358184425,0.0106407155706417,-0.777133464901116,-50.6024096385542,2241,0.0208621450406828,100,31,"CHRM1","Acetylcholine receptor antagonist","3042"
"577","zacopride","HA1E","trt_cp","down",-0.273125196390658,0.00506602861626627,0.0114343308820359,-0.77598944388112,-38.9558232931727,2241,0.707059150881375,100,31,"HTR3A; HTR3B; HTR3C; HTR3D; HTR3E; HTR4; HTR5A","Serotonin receptor antagonist","108182"
"578","scopolamine-n-oxide","HA1E","trt_cp","down",-0.272851706005938,0.00506602861626627,0.0114343308820359,-0.775212416882694,-39.0004462293619,2241,1.03807876437256,100,31,NA,NA,"3000667"
