"","pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","Tau","TauRefSize","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss","MOA","Target","Disease.Area","Indication","Phase","concept_codes","concept_ids","latest_xml_id","latest_zip_id","X.x","rowid","concept_name","concept_code","pred0","pred1","X.y"
"42","doxorubicin","HA1E","trt_cp","down",-0.570333273697319,1.87129421188247e-05,7.66921192607174e-05,-1.44884630020164,-98.9290495314592,2241,-1.23154638067797,37,29,"CHD1; NOLC1; TOP2A","Topoisomerase
inhibitor","31703","topoisomerase inhibitor","TOP2A","hematologic malignancy, oncology","acute lymphoblastic leukemia (ALL), acute myeloid leukemia (AML), Wilm's tumor, breast cancer, ovarian cancer, Hodgkin's lymphoma, bladder cancer, multiple myeloma","Launched","3639","1338512","d95f19dc-a686-42c7-88dc-997659b803df","20220118_6bcde92b-e584-4919-866a-68847ea201ba",NA,1100271,"vomiting",10047700,0,5.13650894165039,NA
"43","doxorubicin","HA1E","trt_cp","down",-0.570333273697319,1.87129421188247e-05,7.66921192607174e-05,-1.44884630020164,-98.9290495314592,2241,-1.23154638067797,37,29,"CHD1; NOLC1; TOP2A","Topoisomerase
inhibitor","31703","topoisomerase inhibitor","TOP2A","hematologic malignancy, oncology","acute lymphoblastic leukemia (ALL), acute myeloid leukemia (AML), Wilm's tumor, breast cancer, ovarian cancer, Hodgkin's lymphoma, bladder cancer, multiple myeloma","Launched","3639","1338512","d95f19dc-a686-42c7-88dc-997659b803df","20220118_6bcde92b-e584-4919-866a-68847ea201ba",NA,1100273,"weight gain",10047896,0,5.08675670623779,NA
"44","pyrvinium-pamoate","HA1E","trt_cp","down",-0.631114127022197,1.60583154461542e-05,7.66921192607174e-05,-1.60325095888824,-98.6166889781348,2241,-1.53268822988047,37,29,"AR","AKT inhibitor","73707397","androgen receptor
antagonist","AR","infectious disease","pinworm","Launched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673313,"abdominal pain",10000081,0,5.34814548492432,NA
"46","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673320,"allergic reaction",10001718,0.527012526988983,2.81517767906189,NA
"47","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673321,"alopecia",10001760,0,5.15886259078979,NA
"48","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673323,"amenorrhea",10001927,0.197035282850266,4.84256142377853,NA
"49","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673325,"anaphylactoid reaction",10002216,0,5.23822402954102,NA
"50","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673326,"anaphylaxis",10002218,0,5.27194976806641,NA
"51","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673327,"anemia",10002272,0,5.3531322479248,NA
"52","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673328,"anorexia",10002646,0,5.39896440505981,NA
"53","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673329,"anxiety",10002855,0,5.13684749603271,NA
"54","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673332,"arrhythmia",10003119,0.850892901420593,3.52086440722148,NA
"55","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673333,"arthralgia",10003239,0,4.83979320526123,NA
"56","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673335,"asthenia",10003549,0,5.28318214416504,NA
"57","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673336,"back pain",10003988,0,5.20163726806641,NA
"58","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673337,"bleeding",10005103,0.293692976236343,4.22528886795044,NA
"59","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673338,"blurred vision",10005886,0,5.42652702331543,NA
"60","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673339,"bone pain",10006002,0,4.74425840377808,NA
"61","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673341,"bruise",10006502,0.286292880773544,4.13770771026611,NA
"62","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673345,"cardiac ischemia",10055224,0,5.30918216705322,NA
"63","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673346,"cardiomyopathy",10007636,0.474681913852692,3.61402773857117,NA
"64","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673349,"chest pain",10008479,0,5.1650276184082,NA
"65","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673350,"chills",10008531,0,5.44320344924927,NA
"66","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673354,"conjunctivitis",10010741,0,5.30733442306519,NA
"67","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673355,"constipation",10010774,0,5.41395854949951,NA
"68","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673356,"cough",10011224,0,5.28905502955119,NA
"69","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673360,"death",10011906,0.0492962151765823,3.41727685928345,NA
"70","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673362,"decreased hemoglobin",10011964,0,5.21141958236694,NA
"71","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673363,"dehydration",10012174,0,5.00574588775635,NA
"72","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673364,"depression",10012378,0,5.28688812255859,NA
"73","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673365,"diarrhea",10012727,0,5.35030047098796,NA
"74","mitoxantrone","HA1E","trt_cp","down",-0.584634128807214,1.8060165068168e-05,7.66921192607174e-05,-1.48517548170173,-98.5720660419456,2241,-1.38100970425023,37,29,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B","Topoisomerase
inhibitor","4212","topoisomerase inhibitor","TOP2A","neurology/psychiatry, oncology, hematologic malignancy","multiple sclerosis, prostate cancer, acute myeloid leukemia (AML)","Launched","7005","1309188","bbf0930a-ee7b-490e-852e-5c2afb680e3a","20211027_4d0f0f1a-31af-40fa-9c64-e90891fa6ce4",NA,673367,"dyspepsia",10013946,0,5.44638824462891,NA
